Código da Instalação de Transporte;Nome da Instalação de Transporte;Nome da Instalação de Gasoduto;Código da Instalação de Gasoduto;Tipo da Instalação do Gasoduto;Nome do Município da Instalação de Gasoduto;Nome da UF da Instalação de Gasoduto;Nome do Operador da Instalação de Gasoduto;Código do Operador da Instalação de Gasoduto;Nome do Carregador que usa a Instalação de Gasoduto;Código do Carregador que usa a Instalação de Gasoduto;Nome do Contrato da Instalação do Gasoduto;Nome da variável;01/07/2021;02/07/2021;03/07/2021;04/07/2021;05/07/2021;06/07/2021;07/07/2021;08/07/2021;09/07/2021;10/07/2021;11/07/2021;12/07/2021;13/07/2021;14/07/2021;15/07/2021;16/07/2021;17/07/2021;18/07/2021;19/07/2021;20/07/2021;21/07/2021;22/07/2021;23/07/2021;24/07/2021;25/07/2021;26/07/2021;27/07/2021;28/07/2021;29/07/2021;30/07/2021;31/07/2021
700543;GASDUC III;Guapimirim;222302;Ponto de Entrega;Guapimirim;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Pressão Média;78,27;85,65;79,35;76,76;82,50;84,32;77,39;76,58;80,13;89,10;81,54;85,09;82,90;82,34;84,23;87,68;86,72;88,24;81,57;84,55;86,31;81,36;79,61;79,22;77,31;80,97;78,62;78,76;85,41;77,88;75,66
700543;GASDUC III;Interconexão Campos Elíseos I (GASDUC III >> EDG Campos Elíseos);222299;Ponto de Entrega;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Solicitado;4596,09;5926,17;8046,03;9339,75;5763,69;5799,66;5525,98;5342,76;3282,50;6957,01;2855,12;4997,33;4596,12;4280,83;4713,47;5599,58;8897,44;9923,47;4958,00;3497,53;7659,48;3152,72;1100,38;2886,07;0,00;3702,90;3178,51;447,03;1784,83;3360,00;3471,85
700543;GASDUC III;Interconexão Campos Elíseos I (GASDUC III >> EDG Campos Elíseos);222299;Ponto de Entrega;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Programado;4596,09;5926,17;8046,03;9339,75;5763,69;5799,66;5525,98;5342,76;3282,50;6957,01;2855,12;4997,33;4596,12;4280,83;4713,47;5599,58;8897,44;9923,47;4958,00;3497,53;7659,48;3152,72;1100,38;2886,07;0,00;3702,90;3178,51;447,03;1784,83;3360,00;3471,85
700543;GASDUC III;Interconexão Campos Elíseos I (GASDUC III >> EDG Campos Elíseos);222299;Ponto de Entrega;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Realizado;6683,41;7309,98;9725,63;11942,72;8549,14;5894,95;6918,11;6260,98;7286,19;7091,86;2849,95;4997,71;6369,99;7358,99;5707,47;6480,91;7855,80;7668,00;4550,96;4577,76;8693,00;5845,90;3991,98;2819,97;468,67;4839,11;4763,54;2426,66;2509,39;3529,23;4740,44
700543;GASDUC III;Interconexão Campos Elíseos I (GASDUC III >> EDG Campos Elíseos);222299;Ponto de Entrega;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700543;GASDUC III;Interconexão Campos Elíseos I (GASDUC III >> EDG Campos Elíseos);222299;Ponto de Entrega;Duque de Caxias;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Pressão Média;78,00;85,45;79,07;76,11;81,57;84,16;77,22;76,38;79,90;88,95;81,42;85,06;82,77;82,39;84,04;87,55;86,53;87,87;81,48;84,46;86,27;81,21;79,51;79,16;77,29;80,99;78,53;78,62;85,39;77,78;75,59
700543;GASDUC III;Interconexão TECAB (GASDUC III >> TECAB);222298;Ponto de Entrega;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Solicitado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700543;GASDUC III;Interconexão TECAB (GASDUC III >> TECAB);222298;Ponto de Entrega;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Programado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700543;GASDUC III;Interconexão TECAB (GASDUC III >> TECAB);222298;Ponto de Entrega;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Realizado;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700543;GASDUC III;Interconexão TECAB (GASDUC III >> TECAB);222298;Ponto de Entrega;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700543;GASDUC III;Interconexão TECAB (GASDUC III >> TECAB);222298;Ponto de Entrega;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Pressão Média;79,01;86,44;80,15;79,20;85,99;84,91;78,05;77,37;81,01;90,02;81,87;85,21;83,36;83,72;84,91;88,19;87,40;89,87;82,20;84,93;86,35;81,88;80,05;79,23;77,26;80,79;79,05;79,19;85,30;77,69;76,02
700543;GASDUC III;UTE Mário Lago;222301;Ponto de Entrega;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Solicitado;4900,00;4900,00;4250,00;3026,70;4012,50;4800,00;4800,00;4950,00;4850,00;4270,00;4120,00;4400,00;4500,00;4500,00;4500,00;4500,00;5000,00;2983,33;4500,00;4250,00;4650,00;4600,00;4300,00;3950,00;4000,00;4100,00;4500,00;4500,00;4500,00;4600,00;4187,50
700543;GASDUC III;UTE Mário Lago;222301;Ponto de Entrega;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Programado;4900,00;4900,00;4250,00;3026,70;4012,50;4800,00;4800,00;4950,00;4850,00;4270,00;4120,00;4400,00;4500,00;4500,00;4500,00;4500,00;5000,00;2983,33;4500,00;4250,00;4650,00;4600,00;4300,00;3950,00;4000,00;4100,00;4500,00;4500,00;4500,00;4600,00;4187,50
700543;GASDUC III;UTE Mário Lago;222301;Ponto de Entrega;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Realizado;4900,81;5019,20;4359,59;2765,62;4090,17;4849,35;4913,13;4984,52;4960,94;4396,84;4309,18;4411,37;4495,14;4642,89;4642,20;4483,61;4617,90;2998,46;4715,13;4452,63;4633,70;4740,21;4442,30;4108,32;4166,64;4342,73;4501,00;4530,75;4689,91;4843,76;4053,81
700543;GASDUC III;UTE Mário Lago;222301;Ponto de Entrega;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700543;GASDUC III;UTE Mário Lago;222301;Ponto de Entrega;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Pressão Média;78,41;85,89;79,60;78,46;85,11;84,43;77,48;76,80;80,36;89,50;81,43;84,83;82,87;83,09;84,41;87,75;86,92;89,26;81,72;84,27;85,98;81,42;79,64;78,90;76,96;80,53;78,60;78,73;84,96;77,37;75,54
700543;GASDUC III;UTE Norte Fluminense;222300;Ponto de Entrega;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Solicitado;3750,00;3700,00;3650,00;3650,00;3600,00;3650,00;3543,75;3700,00;3650,00;3582,00;3549,00;3650,00;3650,00;3550,00;3550,00;3550,00;3550,00;3500,00;3650,00;3650,00;3650,00;3600,00;3600,00;3940,00;3331,00;3600,00;3600,00;3600,00;3600,00;3650,00;3700,00
700543;GASDUC III;UTE Norte Fluminense;222300;Ponto de Entrega;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Programado;3750,00;3700,00;3650,00;3650,00;3600,00;3650,00;3543,75;3700,00;3650,00;3582,00;3549,00;3650,00;3650,00;3550,00;3550,00;3550,00;3550,00;3500,00;3650,00;3650,00;3650,00;3600,00;3600,00;3940,00;3331,00;3600,00;3600,00;3600,00;3600,00;3650,00;3700,00
700543;GASDUC III;UTE Norte Fluminense;222300;Ponto de Entrega;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Volume Realizado;3781,66;3778,07;3754,97;3505,40;3628,65;3734,41;3669,75;3742,28;3728,38;3704,28;3629,15;3706,98;3698,44;3688,27;3679,73;3673,64;3676,25;3629,10;3740,77;3757,20;3749,35;3735,91;3697,28;3724,95;3578,49;3699,88;3686,23;3691,14;3764,07;3771,99;3786,86
700543;GASDUC III;UTE Norte Fluminense;222300;Ponto de Entrega;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700543;GASDUC III;UTE Norte Fluminense;222300;Ponto de Entrega;Macaé;RJ;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASDUC III;Pressão Média;78,41;85,89;79,60;78,46;85,11;84,43;77,48;76,80;80,36;89,50;81,43;84,83;82,87;83,09;84,41;87,75;86,92;89,26;81,72;84,27;85,98;81,42;79,64;78,90;76,96;80,53;78,60;78,73;84,96;77,37;75,54
700525;Paulínia-Jacutinga;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás de Uso no Sistema;15,49;18,30;15,31;14,84;15,64;13,11;15,57;19,25;17,00;16,18;18,22;9,57;16,62;17,13;19,26;24,00;13,73;24,16;8,75;3,73;2,15;1,99;2,04;-0,44;0,79;1,45;1,76;-1,99;0,89;2,85;3,17
700525;Paulínia-Jacutinga;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás Não Contado;14,99;17,80;14,81;14,34;15,14;12,61;15,07;18,75;16,50;15,68;17,72;9,07;16,12;16,63;18,76;23,50;13,23;23,66;8,25;3,23;1,65;1,49;1,54;-0,94;0,29;0,95;1,26;-2,49;0,39;2,35;2,67
700525;Paulínia-Jacutinga;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Operacionais;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700525;Paulínia-Jacutinga;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Extraordinárias;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700525;Paulínia-Jacutinga;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilibrio Diário;40,96;51,39;-5,16;21,84;6,11;-41,99;3,73;28,26;-21,06;-5,24;48,09;-105,79;-35,89;-10,90;-13,93;55,03;-4,83;-12,48;-4,50;8,92;-14,66;19,90;83,02;38,43;-53,95;-21,53;-27,70;-13,29;11,63;-15,42;1,03
700525;Paulínia-Jacutinga;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário Acumulado;287,89;339,28;334,12;355,96;362,06;320,07;323,80;352,06;331,00;325,76;373,85;268,07;232,18;221,28;207,36;262,39;257,56;245,08;240,58;249,50;234,84;254,74;337,76;376,19;322,24;300,71;273,01;259,72;271,35;255,93;256,96
700525;Paulínia-Jacutinga;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Empacotamento;814,06;855,02;906,39;901,24;923,07;929,16;887,19;890,92;919,18;898,12;892,88;940,96;835,19;801,95;788,42;774,49;829,52;817,77;812,21;807,71;816,63;801,97;821,87;904,88;943,30;889,36;867,83;840,14;826,85;835,59;825,05
700525;Paulínia-Jacutinga;Interconexão Paulínia (GASBOL >> GASPAJ);111505;Ponto de Recebimento;Paulínia;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Paulínia-Jacutinga;Volume Solicitado;285,00;286,00;280,00;280,00;282,00;283,00;284,00;285,00;286,00;280,00;285,00;282,00;283,00;284,00;298,00;286,00;280,00;275,00;282,00;278,00;315,00;308,00;286,00;280,00;267,07;286,00;283,00;278,00;270,17;290,00;290,08
700525;Paulínia-Jacutinga;Interconexão Paulínia (GASBOL >> GASPAJ);111505;Ponto de Recebimento;Paulínia;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Paulínia-Jacutinga;Volume Programado;285,00;286,00;280,00;280,00;282,00;283,00;284,00;285,00;286,00;280,00;285,00;282,00;283,00;284,00;298,00;286,00;280,00;275,00;282,00;278,00;315,00;308,00;286,00;280,00;267,07;286,00;283,00;278,00;270,17;290,00;290,08
700525;Paulínia-Jacutinga;Interconexão Paulínia (GASBOL >> GASPAJ);111505;Ponto de Recebimento;Paulínia;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Paulínia-Jacutinga;Volume Realizado;329,29;347,69;297,83;304,05;302,98;262,98;315,28;347,30;316,42;301,72;328,39;186,97;295,66;309,55;315,62;370,87;307,65;291,11;304,34;317,58;320,88;330,02;368,81;309,75;203,60;260,74;262,60;265,57;308,20;284,13;293,47
700525;Paulínia-Jacutinga;Interconexão Paulínia (GASBOL >> GASPAJ);111505;Ponto de Recebimento;Paulínia;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Paulínia-Jacutinga;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700525;Paulínia-Jacutinga;Interconexão Paulínia (GASBOL >> GASPAJ);111505;Ponto de Recebimento;Paulínia;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Paulínia-Jacutinga;Pressão Média;79,31;82,99;87,23;86,62;88,37;88,81;85,46;85,66;88,00;86,30;85,74;89,24;81,00;78,01;77,17;76,05;80,67;79,58;79,02;78,64;79,33;78,20;79,84;86,76;89,35;85,15;83,55;81,33;80,47;80,81;79,64
700525;Paulínia-Jacutinga;Jacutinga;111506;Ponto de Entrega;Jacutinga;MG;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Paulínia-Jacutinga;Volume Solicitado;285,00;286,00;280,00;280,00;282,00;283,00;284,00;285,00;286,00;280,00;285,00;282,00;283,00;284,00;298,00;286,00;280,00;275,00;282,00;278,00;315,00;308,00;286,00;280,00;267,07;286,00;283,00;278,00;270,17;290,00;290,08
700525;Paulínia-Jacutinga;Jacutinga;111506;Ponto de Entrega;Jacutinga;MG;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Paulínia-Jacutinga;Volume Programado;285,00;286,00;280,00;280,00;282,00;283,00;284,00;285,00;286,00;280,00;285,00;282,00;283,00;284,00;298,00;286,00;280,00;275,00;282,00;278,00;315,00;308,00;286,00;280,00;267,07;286,00;283,00;278,00;270,17;290,00;290,08
700525;Paulínia-Jacutinga;Jacutinga;111506;Ponto de Entrega;Jacutinga;MG;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Paulínia-Jacutinga;Volume Realizado;272,84;278,00;287,67;267,38;281,23;291,87;295,98;299,79;320,48;290,77;262,08;283,19;314,93;303,32;310,29;291,84;298,76;279,43;300,09;304,94;333,39;308,13;283,74;271,77;256,76;280,81;288,54;280,85;295,68;296,70;289,27
700525;Paulínia-Jacutinga;Jacutinga;111506;Ponto de Entrega;Jacutinga;MG;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Paulínia-Jacutinga;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700525;Paulínia-Jacutinga;Jacutinga;111506;Ponto de Entrega;Jacutinga;MG;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;Paulínia-Jacutinga;Pressão Média;76,69;80,19;84,30;83,77;85,43;85,86;82,62;82,79;85,07;83,40;82,94;86,39;78,37;75,46;74,64;73,57;77,96;76,95;76,32;75,96;76,58;75,50;77,17;83,77;86,47;82,36;80,78;78,66;77,71;78,18;77,03
700540;GASTAU;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás de Uso no Sistema;-70,80;-41,12;29,23;44,45;72,25;22,71;29,20;52,39;55,01;23,76;47,17;73,28;54,67;50,20;-11,21;-12,52;59,27;-37,01;-36,01;13,14;5,79;-8,45;0,83;41,25;44,26;21,46;-28,26;27,45;74,07;30,81;38,16
700540;GASTAU;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Gás Não Contado;-116,42;-87,20;-18,98;-1,31;18,86;-26,56;-15,43;19,26;15,07;-16,01;8,45;36,46;8,78;0,89;-61,39;-70,49;-2,88;-101,29;-95,04;-51,60;-63,17;-68,43;-50,90;-3,63;1,96;-22,67;-65,10;-18,07;32,30;-17,91;-7,51
700540;GASTAU;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Operacionais;2,80;1,23;1,35;1,23;1,41;2,49;2,41;1,22;1,22;1,22;1,22;1,22;1,22;1,22;1,94;1,22;1,22;1,22;1,23;1,23;1,24;2,44;2,45;1,23;1,22;1,22;1,22;1,22;1,23;1,23;1,23
700540;GASTAU;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Perdas Extraordinárias;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00
700540;GASTAU;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilibrio Diário;60,73;3,52;-108,19;161,61;-131,63;9,66;-40,20;-16,83;147,89;104,08;-166,72;5,12;44,45;41,84;65,38;18,30;-54,11;427,77;-418,72;-67,05;-75,51;25,85;48,04;12,22;118,66;-96,74;664,36;-645,92;14,86;-37,26;-25,57
700540;GASTAU;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Desequilíbrio Diário Acumulado;582,60;586,13;477,93;639,54;507,91;517,58;477,37;460,55;608,44;712,52;545,79;550,91;595,36;637,21;702,59;720,89;666,78;1094,54;675,83;608,78;533,27;559,12;607,16;619,38;738,04;641,30;1305,66;659,75;674,61;637,35;611,77
700540;GASTAU;;;;;;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;;Empacotamento;2526,62;2587,33;2590,86;2482,68;2644,26;2512,15;2522,32;2482,12;2465,30;2613,17;2717,23;2550,53;2555,65;2592,85;2641,93;2707,30;2725,60;2692,68;3099,20;2680,54;2613,50;2538,00;2563,85;2611,89;2624,10;2742,75;2646,03;3310,28;2664,47;2677,03;2651,50
700540;GASTAU;Caraguatatuba (UTGCA);221210;Ponto de Recebimento;Caraguatatuba;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASTAU;Volume Solicitado;12770,00;12570,00;11970,00;12000,00;13470,00;11770,00;11470,00;10470,00;10970,00;10700,00;9900,00;10270,00;13170,00;13780,00;14280,00;14880,00;14380,00;14600,00;14280,00;14580,00;14280,00;13180,00;12880,00;12900,00;12950,00;12780,00;12880,00;13680,00;12080,00;13280,00;13080,00
700540;GASTAU;Caraguatatuba (UTGCA);221210;Ponto de Recebimento;Caraguatatuba;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASTAU;Volume Programado;12770,00;12570,00;11970,00;12000,00;13470,00;11770,00;11470,00;10470,00;10970,00;10700,00;9900,00;10270,00;13170,00;13780,00;14280,00;14880,00;14380,00;14600,00;14280,00;14580,00;14280,00;13180,00;12880,00;12900,00;12950,00;12780,00;12880,00;13680,00;12080,00;13280,00;13080,00
700540;GASTAU;Caraguatatuba (UTGCA);221210;Ponto de Recebimento;Caraguatatuba;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASTAU;Volume Realizado;13970,10;12971,63;11977,87;9223,59;14034,73;12087,77;11390,49;10172,59;11346,25;10961,30;10100,02;10076,76;12834,11;14470,77;15109,70;15512,27;15475,47;15146,31;15049,96;15324,90;14810,11;13862,90;13514,58;13311,65;13251,44;13181,48;12068,19;14999,72;12679,62;13730,77;13771,99
700540;GASTAU;Caraguatatuba (UTGCA);221210;Ponto de Recebimento;Caraguatatuba;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASTAU;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700540;GASTAU;Caraguatatuba (UTGCA);221210;Ponto de Recebimento;Caraguatatuba;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASTAU;Pressão Média;72,96;73,79;72,92;70,12;74,93;71,30;70,81;67,92;69,02;73,54;73,69;69,64;71,27;72,73;76,55;78,06;78,58;78,20;85,00;76,23;74,99;72,71;72,56;73,22;72,99;75,40;73,90;88,37;74,31;74,92;73,55
700540;GASTAU;Interconexão São José dos Campos (GASTAU >> GASPAL);221212;Ponto de Entrega;São José dos Campos;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASTAU;Volume Solicitado;7026,11;6808,59;6919,87;6830,25;6801,38;6926,86;6757,53;7470,92;7008,59;7640,88;7119,21;7629,51;7012,95;7105,60;7176,11;7191,02;7740,38;7973,38;2500,00;3500,00;8191,61;7392,76;6660,14;7053,88;6273,21;6666,78;6753,69;6826,56;6500,00;6500,00;6500,00
700540;GASTAU;Interconexão São José dos Campos (GASTAU >> GASPAL);221212;Ponto de Entrega;São José dos Campos;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASTAU;Volume Programado;7026,11;6808,59;6919,87;6830,25;6801,38;6926,86;6757,53;7470,92;7008,59;7640,88;7119,21;7629,51;7012,95;7105,60;7176,11;7191,02;7740,38;7973,38;2500,00;3500,00;8191,61;7392,76;6660,14;7053,88;6273,21;6666,78;6753,69;6826,56;6500,00;6500,00;6500,00
700540;GASTAU;Interconexão São José dos Campos (GASTAU >> GASPAL);221212;Ponto de Entrega;São José dos Campos;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASTAU;Volume Realizado;4444,60;3237,92;2157,48;1467,80;3303,64;3325,42;3124,82;3624,99;2443,91;2200,27;1735,54;2722,82;2139,17;2477,20;3270,30;2693,20;2091,91;1812,09;3350,76;3475,17;3015,71;3443,11;2196,86;3516,63;2925,08;3567,45;2702,20;2678,22;2278,09;3210,09;2637,70
700540;GASTAU;Interconexão São José dos Campos (GASTAU >> GASPAL);221212;Ponto de Entrega;São José dos Campos;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASTAU;Alocação;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100;100
700540;GASTAU;Interconexão São José dos Campos (GASTAU >> GASPAL);221212;Ponto de Entrega;São José dos Campos;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASTAU;Pressão Média;47,59;47,27;47,72;47,44;47,60;47,52;47,41;47,43;47,56;47,59;47,71;47,56;47,54;47,63;47,58;47,57;47,65;47,72;47,55;47,54;47,58;47,33;47,54;47,53;47,57;47,63;47,70;47,66;47,62;47,64;47,76
700540;GASTAU;Interconexão Taubaté (GASTAU >> EDG Taubaté);221211;Ponto de Entrega;Taubaté;SP;Nova Transportadora do Sudeste S.A. - NTS;3004992714;Petróleo Brasileiro S.A. - PETROBRAS;33000167;GASTAU;Volume Solicitado;5743,89;5761,41;5050,13;5169,75;6668,62;4843,14;4712,48;2999,08;3961,41;3059,12;2780,79;2640,49;6157,06;6674,40;7103,89;7688,98;6639,62;6626,62;11780,00;10780,00;6088,39;5787,25;6219,87;5846,12;6676,79;6113,22;6126,31;6853,44;4580,00;6780,00;6580,00
